negara,review,rating
Filipina,"My rate of your game is 0 star, please moonton fix the matchmaking in MLBB, very unfair for us, yung kakampi bobo, yung kalaban naman marunong lahat",1
Filipina,my friend bought the internet but still lag😂,1
Filipina,it's only 4 star because wth I'm always faced with kids or noobs teamate like the dark system is always in me.whenever I rank I always get MVP but my teammates is such a dummy and noobs like come on moonton fix this and my enemy is so strong and my friends rank up quickly and I stock on epic like moonton plss let me or give me a better teamate and best of all the fahhh this game this system is broken like whemi have a win streak this mother faher game system give me a fahh teammates and weak,4
Filipina,"Moonton nagpaload na ako, malakas pa WiFi namin. Puro redping binibigay mo sakin. Lostreak tuloy! Gawan mo to ng paraan!",1
Filipina,I love the game but it has trash matchmaking and i always get paired with noobs while my enemies has great teammates which makes me want to delete the game,1
Filipina,not recommended,1
Filipina,I'll give five star of your game moonton... matchmaking is super worse.super dooper worse.five star of your matchmaking..super bad...and worse game,5
Filipina,"one thing that bothers me the most is the reporting system, it's not great because the player who was reported does not receive a proper punishment/consequences on their actions, just deduction of the credit score nothing more, nothing less. I hope the developers will not overlook and will take action regarding of this matter.",1
Filipina,thank you for making this game,5
Filipina,stupid drafting,1
Filipina,most unfair matching system,1
Filipina,bobo ni moontoon,1
Filipina,It is very fun,5
Filipina,"Game kikir, bingo 5 kali gak dapet skin kof harus mentok 6 bingo. Langsung uninstall. KIKIR LU",1
Filipina,Fav game,5
Filipina,dark system teammates,5
Filipina,Good,5
Filipina,"woy mooton betulin server main solo kena server luar terus, tak usah lah expand expand tu buat player makin males main",1
Filipina,bad game,1
Filipina,Very fun game. I recommend you to play it,5
Filipina,Good 👍,4
Filipina,do you realize that your game have a really stupid matchmaking system,1
Filipina,"honestly, whenever im about to rank up you guys pair me up with some braindead teammates, there's a pattern in here i just can't prove it. you win 1-2 times you lose 3-4 times, its so tiring. i only get 1-2stars per day, i feel like its on purpose, they want you to waste time.",1
Filipina,bad conditionz,5
Filipina,I'm lose streak,5
Filipina,THIS GAME IS ALWAYS BEING LAG BUT MY WIFI IS OK BUT MOBILE LEGENDS ALWAYS LAG🤬🤬🤬🤬,1
Filipina,"Very Good,Dami parin cancer sa ml pero Yung laro maganda",5
Filipina,"whenever i click replay then click the video i want to replay it always says ""this video does not exist""",4
Filipina,good game,5
Filipina,so many dark system game,1
Filipina,is da best!,1
Filipina,Patay,5
Filipina,I LOVE THIS GAME LIKE OMGGG!!,5
Filipina,it is very good 👍,5
Filipina,"this game is trash.The matchmaking is so unfair.The enemy are all good players with good network while our team always gets unskilled players with low internet,I rate this 0/10",1
Filipina,I like this game a lot but the match making system like same rank better player or other have worst player and the net issue should e improve,3
Filipina,only seeing the latest picture that shows brainrot im quittin,2
Filipina,"Belum ada perubahan, sistem matchmaking nya masih kacau. Dapat tim yg gk sesuai terus",5
Filipina,moonton ayusin mo laro mo sana naman wala nang dark system sana ma ban lahat ng dark system sa ml ayusin nyo laro nyo,1
Filipina,"my account got hacked and the moontoon company did nothing about it, I've submitted account recovery many times and sting declined",1
Filipina,Fix your matchmaking system you smelly trolls.,1
Filipina,"I absolutely hate the trash matchmaking. What's the point of trying hard to win when all of your teammates are just feeding to the enemy team. Also when I play ranked, people are using heroes that are just practice heroes or just trying it for fun which destroys the fun when the people that wants to rank up just lose because of trash teammates. I also hate when the trash teammates get to higher ranks by being carried and making the game luck based to just get good teammates to win.",1
Filipina,Mobile Legebds,5
Filipina,it the best game in the uneverse,5
Filipina,broo the update is so worthless and the role need 2 but im mid laner always i get a gold lane or exp bruh,1
Filipina,"Great game. Gets harder as you progress. I don't personally understand all the various tasks and rewards. It seems as I rise in rankings, other players seem to be more skilled, as it should. It gets very difficult when it's 1v3/4/5, but other than that it's enjoyable and it keeps you mentally engaged. 😊",5
Filipina,woo good,5
Filipina,bring back hayagura and be consistent with your lores!,1
Filipina,demure,5
Filipina,good game moontoon,5
Filipina,best game ever,5
Filipina,game dengan player2 toxic yg kehilangan arah. main game ini malah bikin mood jelek. uninstall this game!!,1
Filipina,nice and good,5
Filipina,Ngelag oi sampai afk aku,5
Filipina,All goods,5
Filipina,Nice game,5
Filipina,I like it,5
Filipina,pluss moonton don't merge asian server with global server.. it's so lag..,1
Filipina,beat game,5
Filipina,Terrible matchmaking,1
Filipina,"Based on my experience, I think this game is really good but the system isn't. I was playing and I always get involved with dark systems plus the system is so unfair since I'm literally only on grandmaster and they 5v5 us to mythics or even higgher ranks. We were only grandmaster no glory, mythic.",1
Filipina,lain kali ngasi tim ngotak bro,1
Filipina,as always as lagging and still not fixing it,1
Filipina,play,4
Filipina,"very unbalance match making sebelum aku pindah game, baik kau betulkan match making, kalau solo, jumpa solo je laa",1
Filipina,what the helll the matchmaking system always there is bad team mate in random where as enemy team are solid why this always happening very frastrated very poor matchmaking 🤬🤬🤬🤬😡😡😡😡😡😡🤬🤬🤬,1
Filipina,"Game bodo banyak dark system pelish la, bagi team okey penat siak.",1
Filipina,"Revert kagura's ult nerf like what is wrong with you moonton? Nerfing heroes that don't even need a nerf and not nerfing those who actually should be nerfed? So fair of you! If you dont revert the nerfs, my rating will never change. Also lately why are there so many braindead teammates? Like when will you ever fix the matchmaking system huh? Whatever can't expect anything from moneytoon. Only care about selling skins😒",1
Filipina,bagi team beban bodo moonton,1
Filipina,I like it yes I love it men,5
Filipina,"Moonton coba tambah ban jadi 4 dong soalnya skrng hero kan dah 100 lebih, masa hero dah 100 lebih ban masi aja 3.",2
Filipina,very fun,5
Filipina,it is. good game but sometimes it is bad when someone band u r fav characters.,4
Filipina,Dark system game and unbalance matchmaking. Too bad for solo player. worst game ever made. can reduce your mental health,1
Filipina,"Ga ngerti gue, ini game aneh bgt. Sering update lg makin ngelag², topup² banyak buat skin tp gabisa dimainin karena ngelag. ANEH. Pindah ke HOK gue, tge very last time. Game sampah. test jaringan selalu muncul koneksi lancar. wifi 6G 500mbps in game macet² yg salah jaringan gue ato server game nya gua tanya?????",1
Filipina,W MOBILELEGEND!,5
Filipina,good,5
Filipina,y is it so hard to find players to play in matchmaking. no players to play with. what happen,3
Filipina,try not copy Riot (impossible),1
Filipina,super fun,5
Filipina,"This game matchmaking is ridiculous! I always teamed up with low rank players even tho I'm mythical glory 95 stars, its always legend rank too! You developers always say do 5 man for better rank up that's so pathetic coming from you developers you're saying that you do not have any consideration for solo players? you deserve 1 star",1
Filipina,epic skin lng,4
Filipina,អាភ្លឺហែងកុំភ្លឺពេកលេហតាយស្អីលេងមិនដែលឈ្នះអាក្រឹបហ្គេមកន្តួចម៉ែវាស្អីប៉ះសុទ្ធតែគ្នាចេញគ្នាអ៊ីធីជីអាភ្លើនេះដាក់គ្នាមួយសុទ្ធតែដាក់ស៊ីស្ទឹង💩💩,1
Filipina,I'm gay it mean bayot,5
Filipina,Bad coding,1
Filipina,this game is recommend if u are bored! 10/10,5
Filipina,Solve the Dark System.The worst game I have ever seen in my life😡🤬🤬🤬😡😡😡,5
Filipina,got my account stolen,1
Filipina,bad game don't play this game this is a dark system game I need one star then my masculine will be nob and nob why,1
Filipina,matching buruk,1
Filipina,GOOD 😀😀,5
Filipina,very gold👍👍,5
Filipina,"Please fix the matching system, I'm Glory 99 and got teamed up with a dark system Legend, please fix it.",2
Filipina,their is smooth ultra graphics and balance system😊😊,5
Filipina,HAHAHA GAME NYA ASIK BANGET😆😆.. BARU NAIK GLORY LANGSUNG HILANG 5 BINTANG🥳🤩🤩🤩🎉..,5
Filipina,The game was not really good its a trash,1
Filipina,‌လီးလို့ဆေးတွေကြည့်ထည့်ပေးတာလား မအေလိုးတောသာခွေးမသား,1
Filipina,it's so fun,5
Filipina,"like the game, hate the game at the same time Why'd you have to auto delete recent replays???",3
Filipina,this game iss so finee 😭✨,5
Filipina,yawa ka monton onsa maning gi hatag nimo na kauban Monton mga Bata mani monton buhat² kag dula pero pa sudlon man nimo Ang mga Bata yawa ka kapoy biya mag pa star monton yawa ka,5
Filipina,When you Played solo. You Paired with Weak Teammate and the enimies Are so strong. SO I GIVE THIS 1 I HATE THIS GAME! Mas better YUNG HONOR OF KINGS,1
Filipina,Worst gatcha system ever,2
Filipina,kenapa moonton kenapa bagi musuh yang padu kenapa moonton ini tidak adil😭😭😭😭😭😭😭!!!!! lagu satu moonton kenapa rank legend je kau bagi enemy padu haaaa jawap lah!!!!!,3
Filipina,"mapangit, lagi ako pinapair sa mga bobo",1
Filipina,"Tulad ng dati mismatch pa rin!hindi makatarungan magbigay NG penalty. Mahina ang translator, hindi marunong umintindi. Magchat lng NG simpleng chat my violation na daw. Paki ayos moonton.hindi naman ako afk, afk na daw.",1
Filipina,lee game,1
Filipina,good,5
Filipina,Lee game stupid game,1
Filipina,sarap,5
Filipina,not fun game,1
Filipina,di mamimigay ng dias,1
Filipina,I rate this 1star because my account has been band suddenly I don't no why,1
